"Freq [GHz]","o [mm]","w [mm]","mag(S(2:1,1)) []","mag(S(2:2,1)) []","mag(S(2:2,2:1)) []","ang_rad(S(2:1,2:1)) [rad]","ang_rad(S(2:2,2:2)) [rad]","partialMagS(2:1,1,w) []","partialMagS(2:2,1,w) []","partialMagS(2:2,2:1,w) []","partialMagS(2:1,1,o) []","partialMagS(2:2,1,o) []","partialMagS(2:2,2:1,o) []","ang_rad(S(1,1)) [rad]","partialPhaseS(1,1,w) []"
10,3.57142857142857,10,0.362061912472083,0.16158492953695,0.17271510923004,2.73689773889237,3.05567720993137,0.0990676007768361,0.0426610278542063,0.0371058695435387,-0.00868531007995859,0.0402216001899933,0.0392156461314301,2.53683236608332,-0.145795756866827
10,3.78571428571429,8,0.188024690885377,0.0902915524614318,0.10877316720139,2.91030043132315,3.08495807607153,0.0710326930553805,0.0334748783263434,0.0317038768050006,-0.00444431328238932,0.0210260817040998,0.022763151998262,2.78973611035532,-0.105553248227629
10,3.78571428571429,8.28571428571429,0.209103263424298,0.100205074193313,0.118090447236446,2.88931092705083,3.08006175798742,0.0755623656411206,0.0354471394236711,0.0330510351684408,-0.00495889284750845,0.0233436966954385,0.0247348977334778,2.75846377364593,-0.111400583281909
10,3.78571428571429,8.57142857142857,0.231812828093689,0.110794539667625,0.128052508719407,2.86655449824002,3.07484146616663,0.0801960110587532,0.0374173094511815,0.0344113994790719,-0.005503733997367,0.0258016633416951,0.0268108057434642,2.72548332184048,-0.117543619908787
10,3.78571428571429,8.85714285714286,0.254435453329051,0.121312851137656,0.137472363067161,2.84463392484684,3.07002908078543,0.0844411971755701,0.0392232456681754,0.0355544692347141,-0.00600316475125404,0.0282648992394741,0.028840288955949,2.69209895009988,-0.123541233593716
10,3.78571428571429,9.14285714285714,0.279255683103525,0.132764488459978,0.147920716513155,2.82014051577993,3.06465222997869,0.0885315739114694,0.041028235320125,0.0368259977741366,-0.00674749747874005,0.0308912133199481,0.0309733449177193,2.6560053925613,-0.129200142422247
10,3.78571428571429,9.42857142857143,0.306010227383489,0.145236485509571,0.159064554335476,2.79411720537467,3.058925435835,0.0922586422348392,0.042407403848799,0.0375592225528059,-0.00739570661403441,0.0337758097797237,0.0332937817523225,2.6164552807898,-0.134896556236622
10,3.78571428571429,9.71428571428571,0.332931271936538,0.157520031287128,0.170021110411386,2.7675441715086,3.05345185697663,0.0956288384296256,0.0437630064874875,0.0382904456697995,-0.00818766729722239,0.0365486397097635,0.0355007738950928,2.57745771879758,-0.140472122286928
10,3.78571428571429,10,0.360063151841115,0.170040695114727,0.180866269346016,2.74147533057397,3.04807889835424,0.0987296931740714,0.0450083691047289,0.039085852023304,-0.00892119599180649,0.0393821290505119,0.0376764076338184,2.53690423125451,-0.145744274407408
10,4,8,0.186642809387636,0.0945148033184445,0.113135745717489,2.91337504088765,3.08018142322915,0.0660970356058695,0.0337532103417645,0.031055516125341,-0.00467873376619435,0.0205103069119601,0.0217448807761152,2.79006571223781,-0.102156002315713
10,4,8.28571428571429,0.208041212456206,0.105095392493107,0.12320675129783,2.8918044776027,3.07469862763012,0.0751945613509031,0.0371702610433967,0.0343567008700188,-0.00508090811058704,0.022869235151179,0.0237768802586293,2.75906010364743,-0.111708959604371
10,4,8.57142857142857,0.230517870292875,0.116203753136683,0.133498312771661,2.86973948440957,3.06908831294227,0.0793467057776452,0.0390833866226587,0.0357070868637616,-0.00577020679306717,0.0252406625362822,0.0256878819015132,2.72528531944912,-0.117031322643205
10,4,8.85714285714286,0.254068967633539,0.127850328220308,0.144101226667808,2.84675029416852,3.06336979252022,0.083708441642646,0.0410107989445521,0.0369964598830579,-0.00642782486453235,0.0277007997536972,0.0276527725148282,2.69043402820417,-0.122998743554251
10,4,9.14285714285714,0.278376714699456,0.139576570103601,0.154690398218052,2.82286865889732,3.05781595377514,0.0879846643847041,0.0429757537936175,0.0383071582044995,-0.00703922510032038,0.0302987633189119,0.0297747963220599,2.65512917699593,-0.129266895302728
10,4,9.42857142857143,0.303203035457102,0.151868612163096,0.165522971109372,2.79924675364772,3.05206896290702,0.091820256030816,0.0446381224917271,0.0394541125089272,-0.00749575607919804,0.033022290685892,0.0319491547862361,2.61817949796992,-0.13473972413184
10,4,9.71428571428571,0.330894274295662,0.165266136154905,0.177380808731671,2.77243957354387,3.04591809570614,0.0950573780464509,0.0459906349829092,0.040154289613984,-0.00891503849869336,0.0356367365960419,0.0338039358406991,2.57721533318453,-0.140191826480891
10,4,10,0.358791289562877,0.178586054790764,0.188956701820963,2.7451508434979,3.04014082395634,0.0981951367615024,0.047205552929791,0.0407223515759538,-0.00944777190592242,0.0385179156844357,0.0360937399504138,2.53611478886988,-0.145864002152561
